ZipCode,County,Month,Year,CustomerClass,TotalkWh,TotalGWh
91030,Los Angeles County,1,2015,Commercial,3146237.0,3.146237
91030,Los Angeles County,1,2015,Industrial,32906418.0,32.906418
91103,Los Angeles County,1,2015,Commercial,171036.0,0.171036
91104,Los Angeles County,1,2015,Residential,1263891.0,1.263891
91104,Los Angeles County,1,2015,Commercial,121317.0,0.121317
91107,Los Angeles County,1,2015,Residential,2532317.0,2.532317
91107,Los Angeles County,1,2015,Commercial,1307663.0,1.307663
91107,Los Angeles County,1,2015,Agricultural,602261.0,0.602261
91108,Los Angeles County,1,2015,Residential,4150023.0,4.150023
91108,Los Angeles County,1,2015,Commercial,806636.0,0.806636
91214,Los Angeles County,1,2015,Residential,3262536.0,3.262536
91301,Los Angeles County,1,2015,Residential,7565076.0,7.565076
91301,Los Angeles County,1,2015,Commercial,7646933.0,7.646933
91302,Los Angeles County,1,2015,Residential,11327877.0,11.327877
91302,Los Angeles County,1,2015,Commercial,6120224.0,6.120224
91302,Los Angeles County,1,2015,Agricultural,1061943.0,1.061943
91304,Los Angeles County,1,2015,Residential,600065.0,0.600065
91307,Los Angeles County,1,2015,Residential,1239311.0,1.239311
91307,Los Angeles County,1,2015,Commercial,45133.0,0.045133
91311,Los Angeles County,1,2015,Residential,1031136.0,1.031136
91311,Los Angeles County,1,2015,Commercial,570301.0,0.570301
91311,Los Angeles County,1,2015,Agricultural,326414.0,0.326414
91321,Los Angeles County,1,2015,Residential,6386435.0,6.386435
91321,Los Angeles County,1,2015,Commercial,4105981.0,4.105981
91340,Los Angeles County,1,2015,Residential,2843775.0,2.843775
91340,Los Angeles County,1,2015,Commercial,4338169.0,4.338169
91342,Los Angeles County,1,2015,Residential,376787.0,0.376787
91350,Los Angeles County,1,2015,Residential,7482473.0,7.482473
91350,Los Angeles County,1,2015,Commercial,5621037.0,5.621037
91350,Los Angeles County,1,2015,Agricultural,1319823.0,1.319823
91351,Los Angeles County,1,2015,Residential,5872847.0,5.872847
91351,Los Angeles County,1,2015,Commercial,3556957.0,3.556957
91354,Los Angeles County,1,2015,Residential,6466238.0,6.466238
91354,Los Angeles County,1,2015,Commercial,1039705.0,1.039705
91355,Los Angeles County,1,2015,Residential,7581713.0,7.581713
91355,Los Angeles County,1,2015,Commercial,24001680.0,24.00168
91355,Los Angeles County,1,2015,Agricultural,1309810.0,1.30981
91364,Los Angeles County,1,2015,Residential,242884.0,0.242884
91381,Los Angeles County,1,2015,Residential,4750959.0,4.750959
91381,Los Angeles County,1,2015,Commercial,2873400.0,2.8734
91384,Los Angeles County,1,2015,Residential,4581307.0,4.581307
91384,Los Angeles County,1,2015,Commercial,2030119.0,2.030119
91387,Los Angeles County,1,2015,Residential,8071254.0,8.071254
91387,Los Angeles County,1,2015,Commercial,2045383.0,2.045383
91387,Los Angeles County,1,2015,Agricultural,517121.0,0.517121
91390,Los Angeles County,1,2015,Residential,5427145.0,5.427145
91390,Los Angeles County,1,2015,Commercial,742587.0,0.742587
91608,Los Angeles County,1,2015,Commercial,598027.0,0.598027
91608,Los Angeles County,1,2015,Industrial,72222294.0,72.222294
91702,Los Angeles County,1,2015,Residential,1700701.0,1.700701
91702,Los Angeles County,1,2015,Commercial,2010848.0,2.010848
91706,Los Angeles County,1,2015,Residential,8573183.0,8.573183
91706,Los Angeles County,1,2015,Commercial,12714728.0,12.714728
91706,Los Angeles County,1,2015,Agricultural,1923059.0,1.923059
91706,Los Angeles County,1,2015,Industrial,23106728.0,23.106728
91711,Los Angeles County,1,2015,Residential,7288590.0,7.28859
91711,Los Angeles County,1,2015,Commercial,5594123.0,5.594123
91711,Los Angeles County,1,2015,Agricultural,2120395.0,2.120395
91722,Los Angeles County,1,2015,Residential,5107146.0,5.107146
91722,Los Angeles County,1,2015,Commercial,4457831.0,4.457831
91723,Los Angeles County,1,2015,Residential,3218326.0,3.218326
91723,Los Angeles County,1,2015,Commercial,3081114.0,3.081114
91724,Los Angeles County,1,2015,Residential,4800843.0,4.800843
91724,Los Angeles County,1,2015,Commercial,2965499.0,2.965499
91731,Los Angeles County,1,2015,Residential,3172941.0,3.172941
91731,Los Angeles County,1,2015,Commercial,8482129.0,8.482129
91732,Los Angeles County,1,2015,Residential,6729105.0,6.729105
91732,Los Angeles County,1,2015,Commercial,3901538.0,3.901538
91732,Los Angeles County,1,2015,Industrial,5036333.0,5.036333
